TIME	INTERVALO	Abertura Valvula
176.000	1.000	20.046722
177.000	1.000	19.390774
178.000	1.000	19.390774
179.000	1.000	19.278955
180.000	1.000	19.278955
181.000	1.000	19.506395
182.000	1.000	19.506395
183.000	1.000	19.506395
184.000	1.000	18.068291
185.000	1.000	19.017197
186.000	1.000	18.203999
187.000	1.000	18.203999
188.000	1.000	18.203999
189.000	1.000	18.909407
190.000	1.000	18.909407
191.000	1.000	18.453766
192.000	1.000	18.453766
193.000	1.000	19.693243
194.000	1.000	19.190525
195.000	1.000	19.384361
196.000	1.000	19.384361
197.000	1.000	18.752277
198.000	1.000	18.945385
199.000	1.000	18.945385
200.000	1.000	19.019175
201.000	1.000	19.019175
202.000	1.000	19.511854
203.000	1.000	19.511854
204.000	1.000	19.511854
205.000	1.000	19.511854
206.000	1.000	19.511854
207.000	1.000	18.434513
208.000	1.000	18.434513
209.000	1.000	19.045221
210.000	1.000	18.767666
211.000	1.000	18.767666
212.000	1.000	18.977440
213.000	1.000	18.977440
214.000	1.000	18.800091
215.000	1.000	18.800091
216.000	1.000	18.800091
217.000	1.000	18.800091
218.000	1.000	18.800091
219.000	1.000	18.531073
220.000	1.000	18.532825
221.000	1.000	18.532825
222.000	1.000	18.532825
223.000	1.000	18.532825
224.000	1.000	18.885386
225.000	1.000	18.885386
226.000	1.000	18.537735
227.000	1.000	18.537735
228.000	1.000	18.537735
229.000	1.000	18.537735
230.000	1.000	18.537735
231.000	1.000	18.537735
232.000	1.000	18.537735
233.000	1.000	18.537735
234.000	1.000	18.537735
235.000	1.000	18.537735
236.000	1.000	18.537735
237.000	1.000	18.537735
238.000	1.000	18.537735
239.000	1.000	18.761158
240.000	1.000	18.935919
241.000	1.000	19.018841
242.000	1.000	19.018841
243.000	1.000	19.018841
244.000	1.000	19.018841
245.000	1.000	19.018841
246.000	1.000	19.018841
247.000	1.000	19.018841
248.000	1.000	18.662621
249.000	1.000	18.662621
250.000	1.000	18.662621
251.000	1.000	18.662621
252.000	1.000	18.662621
253.000	1.000	18.590282
254.000	1.000	18.590282
255.000	1.000	18.590282
256.000	1.000	18.590282
257.000	1.000	18.590282
258.000	1.000	18.590282
259.000	1.000	18.590282
260.000	1.000	18.590282
261.000	1.000	18.590282
262.000	1.000	18.590282
263.000	1.000	18.590282
264.000	1.000	18.590282
265.000	1.000	18.590282
266.000	1.000	18.590282
267.000	1.000	18.590282
268.000	1.000	18.590282
269.000	1.000	18.590282
270.000	1.000	18.590282
271.000	1.000	18.590282
272.000	1.000	18.607199
273.000	1.000	18.607199
274.000	1.000	18.607199
275.000	1.000	18.607199
276.000	1.000	18.607199
277.000	1.000	18.607199
278.000	1.000	18.607199
279.000	1.000	18.607199
280.000	1.000	18.607199
281.000	1.000	18.607199
282.000	1.000	18.607199
283.000	1.000	18.607199
284.000	1.000	18.607199
285.000	1.000	18.607199
286.000	1.000	18.607199
287.000	1.000	18.607199
288.000	1.000	18.607199
289.000	1.000	18.607199
290.000	1.000	18.607199
291.000	1.000	18.607199
292.000	1.000	18.607199
293.000	1.000	18.607199
294.000	1.000	18.607199
295.000	1.000	18.607199
296.000	1.000	18.607199
297.000	1.000	18.610418
298.000	1.000	18.610418
299.000	1.000	18.610418
300.000	1.000	18.610418
301.000	1.000	18.610418
302.000	1.000	18.694519
303.000	1.000	18.694519
304.000	1.000	18.694519
305.000	1.000	18.611313
306.000	1.000	18.611313
307.000	1.000	18.620205
308.000	1.000	18.620205
309.000	1.000	18.620407
310.000	1.000	18.620407
311.000	1.000	19.119537
312.000	1.000	19.119537
313.000	1.000	19.093979
314.000	1.000	18.654263
315.000	1.000	18.959881
316.000	1.000	18.959881
317.000	1.000	18.959881
318.000	1.000	18.959881
319.000	1.000	18.669785
320.000	1.000	18.669785
321.000	1.000	18.669785
322.000	1.000	18.731976
323.000	1.000	18.671095
324.000	1.000	18.671095
325.000	1.000	18.671095
326.000	1.000	18.671095
327.000	1.000	18.671095
328.000	1.000	18.671095
329.000	1.000	18.671095
330.000	1.000	18.671095
331.000	1.000	18.671095
332.000	1.000	18.671095
333.000	1.000	18.671095
334.000	1.000	18.671095
335.000	1.000	18.671095
336.000	1.000	18.671095
337.000	1.000	18.671095
338.000	1.000	18.671095
339.000	1.000	18.671095
340.000	1.000	18.671095
341.000	1.000	18.671095
342.000	1.000	18.671095
343.000	1.000	18.671095
344.000	1.000	18.671095
345.000	1.000	18.671095
346.000	1.000	18.671095
347.000	1.000	18.671095
348.000	1.000	18.671095
349.000	1.000	18.671095
350.000	1.000	18.671095
351.000	1.000	18.671095
352.000	1.000	18.671095
353.000	1.000	18.671095
354.000	1.000	18.671095
355.000	1.000	18.671095
356.000	1.000	18.671095
357.000	1.000	18.671095
358.000	1.000	18.671095
359.000	1.000	18.671095
360.000	1.000	18.671095
361.000	1.000	18.671095
362.000	1.000	18.671095
363.000	1.000	18.671095
364.000	1.000	18.671095
365.000	1.000	18.671095
366.000	1.000	18.671095
367.000	1.000	18.671095
368.000	1.000	18.671095
369.000	1.000	18.671095
370.000	1.000	18.671095
371.000	1.000	18.671095
372.000	1.000	18.671095
373.000	1.000	18.671095
374.000	1.000	18.671095
375.000	1.000	18.671095
376.000	1.000	18.671095
377.000	1.000	18.671095
378.000	1.000	18.671095
379.000	1.000	18.671095
380.000	1.000	18.671095
381.000	1.000	18.671095
382.000	1.000	18.671095
383.000	1.000	18.671095
384.000	1.000	18.671095
385.000	1.000	18.671095
386.000	1.000	18.671095
387.000	1.000	18.671095
388.000	1.000	18.671095
389.000	1.000	18.671095
390.000	1.000	18.671095
391.000	1.000	18.671095
392.000	1.000	18.671095
393.000	1.000	18.671095
394.000	1.000	18.671095
395.000	1.000	18.671095
396.000	1.000	18.671095
397.000	1.000	18.671095
398.000	1.000	18.671095
399.000	1.000	18.671095
400.000	1.000	18.671095
401.000	1.000	18.671095
402.000	1.000	18.671095
403.000	1.000	18.671095
404.000	1.000	18.671095
405.000	1.000	18.671095
406.000	1.000	18.671095
407.000	1.000	18.671095
408.000	1.000	18.671095
409.000	1.000	18.671095
410.000	1.000	18.671095
411.000	1.000	18.671095
412.000	1.000	18.671095
413.000	1.000	18.671095
414.000	1.000	18.671095
415.000	1.000	18.671095
416.000	1.000	18.671095
417.000	1.000	18.671095
418.000	1.000	18.671095
419.000	1.000	18.671095
420.000	1.000	18.671095
421.000	1.000	18.671095
422.000	1.000	18.671095
423.000	1.000	18.671095
424.000	1.000	18.671095
425.000	1.000	18.671095
426.000	1.000	18.671095
427.000	1.000	18.671095
428.000	1.000	18.671095
429.000	1.000	18.671095
430.000	1.000	18.671095
431.000	1.000	18.671095
432.000	1.000	18.671095
433.000	1.000	18.671095
434.000	1.000	18.671095
435.000	1.000	18.671095
436.000	1.000	18.671095
437.000	1.000	18.671095
438.000	1.000	18.671095
439.000	1.000	18.671095
440.000	1.000	18.671095
441.000	1.000	18.671095
442.000	1.000	18.671095
443.000	1.000	18.671095
444.000	1.000	18.671095
445.000	1.000	18.671095
446.000	1.000	18.671095
447.000	1.000	18.671095
448.000	1.000	18.671095
449.000	1.000	18.671095
450.000	1.000	18.671095
451.000	1.000	18.671095
452.000	1.000	18.671095
453.000	1.000	18.671095
454.000	1.000	18.671095
455.000	1.000	18.671095
456.000	1.000	18.671095
457.000	1.000	18.671095
458.000	1.000	18.671095
459.000	1.000	18.671095
460.000	1.000	18.671095
461.000	1.000	18.671095
462.000	1.000	18.671095
463.000	1.000	18.671095
464.000	1.000	18.671095
465.000	1.000	18.671095
466.000	1.000	18.671095
467.000	1.000	18.671095
468.000	1.000	18.671095
469.000	1.000	18.671095
470.000	1.000	18.671095
471.000	1.000	18.671095
472.000	1.000	18.671095
473.000	1.000	18.671095
474.000	1.000	18.671095
475.000	1.000	18.671095
476.000	1.000	18.671095
477.000	1.000	18.671095
478.000	1.000	18.671095
479.000	1.000	18.671095
480.000	1.000	18.671095
481.000	1.000	18.671095
482.000	1.000	18.671095
483.000	1.000	18.671095
484.000	1.000	18.671095
485.000	1.000	18.671095
486.000	1.000	18.671095
487.000	1.000	18.671095
488.000	1.000	18.671095
489.000	1.000	18.671095
490.000	1.000	18.671095
491.000	1.000	18.671095
492.000	1.000	18.671095
493.000	1.000	18.671095
494.000	1.000	18.671095
495.000	1.000	18.671095
496.000	1.000	18.671095
497.000	1.000	18.671095
498.000	1.000	18.671095
499.000	1.000	18.671095
500.000	1.000	18.671095
501.000	1.000	18.671095
502.000	1.000	18.671095
503.000	1.000	18.671095
504.000	1.000	18.671095
505.000	1.000	18.671095
506.000	1.000	18.671095
507.000	1.000	18.671095
508.000	1.000	18.671095
509.000	1.000	18.671095
510.000	1.000	18.671095
511.000	1.000	18.671095
512.000	1.000	18.671095
513.000	1.000	18.671095
514.000	1.000	18.671095
515.000	1.000	18.671095
516.000	1.000	18.671095
517.000	1.000	18.671095
518.000	1.000	18.671095
519.000	1.000	18.671095
520.000	1.000	18.671095
521.000	1.000	18.671095
522.000	1.000	18.671095
523.000	1.000	18.671095
524.000	1.000	18.671095
525.000	1.000	18.671095
526.000	1.000	18.671095
527.000	1.000	18.671095
528.000	1.000	18.671095
529.000	1.000	18.671095
530.000	1.000	18.671095
531.000	1.000	18.671095
532.000	1.000	18.671095
533.000	1.000	18.671095
534.000	1.000	18.671095
535.000	1.000	18.671095
536.000	1.000	18.671095
537.000	1.000	18.671095
538.000	1.000	18.671095
539.000	1.000	18.671095
540.000	1.000	18.671095
541.000	1.000	18.671095
542.000	1.000	18.671095
543.000	1.000	18.671095
544.000	1.000	18.671095
545.000	1.000	18.671095
546.000	1.000	18.671095
547.000	1.000	18.671095
548.000	1.000	18.671095
549.000	1.000	18.671095
550.000	1.000	18.671095
551.000	1.000	18.671095
552.000	1.000	18.671095
553.000	1.000	18.671095
554.000	1.000	18.671095
555.000	1.000	18.671095
556.000	1.000	18.671095
557.000	1.000	18.671095
558.000	1.000	18.671095
559.000	1.000	18.671095
560.000	1.000	18.671095
561.000	1.000	18.671095
562.000	1.000	18.671095
563.000	1.000	18.671095
564.000	1.000	18.671095
565.000	1.000	18.671095
566.000	1.000	18.671095
567.000	1.000	18.671095
568.000	1.000	18.671095
569.000	1.000	18.671095
570.000	1.000	18.671095
571.000	1.000	18.671095
572.000	1.000	18.671095
573.000	1.000	18.671095
574.000	1.000	18.671095
575.000	1.000	18.671095
576.000	1.000	18.671095
577.000	1.000	18.671095
578.000	1.000	18.671095
579.000	1.000	18.671095
580.000	1.000	18.671095
581.000	1.000	18.671095
582.000	1.000	18.671095
583.000	1.000	18.671095
584.000	1.000	18.671095
585.000	1.000	18.671095
586.000	1.000	18.671095
587.000	1.000	18.671095
588.000	1.000	18.671095
589.000	1.000	18.671095
590.000	1.000	18.671095
591.000	1.000	18.671095
592.000	1.000	18.671095
593.000	1.000	18.671095
594.000	1.000	18.671095
595.000	1.000	18.671095
596.000	1.000	18.671095
597.000	1.000	18.671095
598.000	1.000	18.671095
599.000	1.000	18.671095
600.000	1.000	18.671095
601.000	1.000	18.671095
602.000	1.000	18.671095
603.000	1.000	18.671095
604.000	1.000	18.671095
605.000	1.000	18.671095
606.000	1.000	18.671095
607.000	1.000	18.671095
608.000	1.000	18.671095
609.000	1.000	18.671095
610.000	1.000	18.671095
611.000	1.000	18.671095
612.000	1.000	18.671095
613.000	1.000	18.671095
614.000	1.000	18.671095
615.000	1.000	18.671095
616.000	1.000	18.671095
617.000	1.000	18.671095
618.000	1.000	18.671095
619.000	1.000	18.671095
620.000	1.000	18.671095
621.000	1.000	18.671095
622.000	1.000	18.671095
623.000	1.000	18.671095
624.000	1.000	18.671095
625.000	1.000	18.671095
626.000	1.000	18.671095
627.000	1.000	18.671095
628.000	1.000	18.671095
629.000	1.000	18.671095
630.000	1.000	18.671095
631.000	1.000	18.671095
632.000	1.000	18.671095
633.000	1.000	18.671095
634.000	1.000	18.671095
635.000	1.000	18.671095
636.000	1.000	18.671095
637.000	1.000	18.671095
638.000	1.000	18.671095
639.000	1.000	18.671095
640.000	1.000	18.671095
641.000	1.000	18.671095
642.000	1.000	18.671095
643.000	1.000	18.671095
644.000	1.000	18.671095
645.000	1.000	18.671095
646.000	1.000	18.671095
647.000	1.000	18.671095
648.000	1.000	18.671095
649.000	1.000	18.671095
650.000	1.000	18.671095
651.000	1.000	18.671095
652.000	1.000	18.671095
653.000	1.000	18.671095
654.000	1.000	18.671095
655.000	1.000	18.671095
656.000	1.000	18.671095
657.000	1.000	18.671095
658.000	1.000	18.671095
659.000	1.000	18.671095
660.000	1.000	18.671095
661.000	1.000	18.671095
662.000	1.000	18.671095
663.000	1.000	18.671095
664.000	1.000	18.671095
665.000	1.000	18.671095
666.000	1.000	18.671095
667.000	1.000	18.671095
668.000	1.000	18.671095
669.000	1.000	18.671095
670.000	1.000	18.671095
671.000	1.000	18.671095
672.000	1.000	18.671095
673.000	1.000	18.671095
674.000	1.000	18.671095
675.000	1.000	18.671095
676.000	1.000	18.671095
677.000	1.000	18.671095
678.000	1.000	18.671095
679.000	1.000	18.671095
680.000	1.000	18.671095
681.000	1.000	18.671095
682.000	1.000	18.671095
683.000	1.000	18.671095
684.000	1.000	18.671095
685.000	1.000	18.671095
686.000	1.000	18.671095
687.000	1.000	18.671095
688.000	1.000	18.671095
689.000	1.000	18.671095
690.000	1.000	18.671095
691.000	1.000	18.671095
692.000	1.000	18.671095
693.000	1.000	18.671095
694.000	1.000	18.671095
695.000	1.000	18.671095
696.000	1.000	18.671095
697.000	1.000	18.671095
698.000	1.000	18.671095
699.000	1.000	18.671095
700.000	1.000	18.671095
701.000	1.000	18.671095
702.000	1.000	18.671095
703.000	1.000	18.671095
704.000	1.000	18.671095
705.000	1.000	18.671095
706.000	1.000	18.671095
707.000	1.000	18.671095
708.000	1.000	18.671095
709.000	1.000	18.671095
710.000	1.000	18.671095
711.000	1.000	18.671095
712.000	1.000	18.671095
713.000	1.000	18.671095
714.000	1.000	18.671095
715.000	1.000	18.671095
716.000	1.000	18.671095
717.000	1.000	18.671095
718.000	1.000	18.671095
719.000	1.000	18.671095
720.000	1.000	18.671095
721.000	1.000	18.671095
722.000	1.000	18.671095
723.000	1.000	18.671095
724.000	1.000	18.671095
725.000	1.000	18.671095
726.000	1.000	18.671095
727.000	1.000	18.671095
728.000	1.000	18.671095
729.000	1.000	18.671095
730.000	1.000	18.671095
731.000	1.000	18.671095
732.000	1.000	18.671095
733.000	1.000	18.671095
734.000	1.000	18.671095
735.000	1.000	18.671095
736.000	1.000	18.671095
737.000	1.000	18.671095
738.000	1.000	18.671095
739.000	1.000	18.671095
740.000	1.000	18.671095
741.000	1.000	18.671095
742.000	1.000	18.671095
743.000	1.000	18.671095
744.000	1.000	18.671095
745.000	1.000	18.671095
746.000	1.000	18.671095
747.000	1.000	18.671095
748.000	1.000	18.671095
749.000	1.000	18.671095
750.000	1.000	18.671095
751.000	1.000	18.671095
752.000	1.000	18.671095
753.000	1.000	18.671095
754.000	1.000	18.671095
755.000	1.000	18.671095
756.000	1.000	18.671095
757.000	1.000	18.671095
758.000	1.000	18.671095
759.000	1.000	18.671095
760.000	1.000	18.671095
761.000	1.000	18.671095
762.000	1.000	18.671095
763.000	1.000	18.671095
764.000	1.000	18.671095
765.000	1.000	18.671095
766.000	1.000	18.671095
767.000	1.000	18.671095
768.000	1.000	18.671095
769.000	1.000	18.671095
770.000	1.000	18.671095
771.000	1.000	18.671095
772.000	1.000	18.671095
773.000	1.000	18.671095
774.000	1.000	18.671095
775.000	1.000	18.671095
776.000	1.000	18.671095
777.000	1.000	18.671095
778.000	1.000	18.671095
779.000	1.000	18.671095
780.000	1.000	18.671095
781.000	1.000	18.671095
782.000	1.000	18.671095
783.000	1.000	18.671095
784.000	1.000	18.671095
785.000	1.000	18.671095
786.000	1.000	18.671095
787.000	1.000	18.671095
788.000	1.000	18.671095
789.000	1.000	18.671095
790.000	1.000	18.671095
791.000	1.000	18.671095
792.000	1.000	18.671095
793.000	1.000	18.671095
794.000	1.000	18.671095
795.000	1.000	18.671095
796.000	1.000	18.671095
797.000	1.000	18.671095
798.000	1.000	18.671095
799.000	1.000	18.671095
800.000	1.000	18.671095
801.000	1.000	18.671095
802.000	1.000	18.671095
803.000	1.000	18.671095
804.000	1.000	18.671095
805.000	1.000	18.671095
806.000	1.000	18.671095
807.000	1.000	18.671095
808.000	1.000	18.671095
809.000	1.000	18.671095
810.000	1.000	18.671095
811.000	1.000	18.671095
812.000	1.000	18.671095
813.000	1.000	18.671095
814.000	1.000	18.671095
815.000	1.000	18.671095
816.000	1.000	18.671095
817.000	1.000	18.671095
818.000	1.000	18.671095
819.000	1.000	18.671095
820.000	1.000	18.671095
821.000	1.000	18.671095
822.000	1.000	18.671095
823.000	1.000	18.671095
824.000	1.000	18.671095
825.000	1.000	18.671095
826.000	1.000	18.671095
827.000	1.000	18.671095
828.000	1.000	18.671095
829.000	1.000	18.671095
830.000	1.000	18.671095
831.000	1.000	18.671095
832.000	1.000	18.671095
833.000	1.000	18.671095
834.000	1.000	18.671095
835.000	1.000	18.671095
836.000	1.000	18.671095
837.000	1.000	18.671095
838.000	1.000	18.671095
839.000	1.000	18.671095
840.000	1.000	18.671095
841.000	1.000	18.671095
842.000	1.000	18.671095
843.000	1.000	18.671095
844.000	1.000	18.671095
845.000	1.000	18.671095
846.000	1.000	18.671095
847.000	1.000	18.671095
848.000	1.000	18.671095
849.000	1.000	18.671095
850.000	1.000	18.671095
851.000	1.000	18.671095
852.000	1.000	18.671095
853.000	1.000	18.671095
854.000	1.000	18.671095
855.000	1.000	18.671095
856.000	1.000	18.671095
857.000	1.000	18.671095
858.000	1.000	18.671095
859.000	1.000	18.671095
860.000	1.000	18.671095
861.000	1.000	18.671095
862.000	1.000	18.671095
863.000	1.000	18.671095
864.000	1.000	18.671095
865.000	1.000	18.671095
866.000	1.000	18.671095
867.000	1.000	18.671095
868.000	1.000	18.671095
869.000	1.000	18.671095
870.000	1.000	18.671095
871.000	1.000	18.671095
872.000	1.000	18.671095
873.000	1.000	18.671095
874.000	1.000	18.671095
875.000	1.000	18.671095
876.000	1.000	18.671095
877.000	1.000	18.671095
878.000	1.000	18.671095
879.000	1.000	18.671095
880.000	1.000	18.671095
881.000	1.000	18.671095
882.000	1.000	18.671095
883.000	1.000	18.671095
884.000	1.000	18.671095
885.000	1.000	18.671095
886.000	1.000	18.671095
887.000	1.000	18.671095
888.000	1.000	18.671095
889.000	1.000	18.671095
890.000	1.000	18.671095
891.000	1.000	18.671095
892.000	1.000	18.671095
893.000	1.000	18.671095
894.000	1.000	18.671095
895.000	1.000	18.671095
896.000	1.000	18.671095
897.000	1.000	18.671095
898.000	1.000	18.671095
899.000	1.000	18.671095
900.000	1.000	18.671095
901.000	1.000	18.671095
902.000	1.000	18.671095
903.000	1.000	18.671095
904.000	1.000	18.671095
905.000	1.000	18.671095
906.000	1.000	18.671095
907.000	1.000	18.671095
908.000	1.000	18.671095
909.000	1.000	18.671095
910.000	1.000	18.671095
911.000	1.000	18.671095
912.000	1.000	18.671095
913.000	1.000	18.671095
914.000	1.000	18.671095
915.000	1.000	18.671095
916.000	1.000	18.671095
917.000	1.000	18.671095
918.000	1.000	18.671095
919.000	1.000	18.671095
920.000	1.000	18.671095
921.000	1.000	18.671095
922.000	1.000	18.671095
923.000	1.000	18.671095
924.000	1.000	18.671095
925.000	1.000	18.671095
926.000	1.000	18.671095
927.000	1.000	18.671095
928.000	1.000	18.671095
929.000	1.000	18.671095
930.000	1.000	18.671095
931.000	1.000	18.671095
932.000	1.000	18.671095
933.000	1.000	18.671095
934.000	1.000	18.671095
935.000	1.000	18.671095
936.000	1.000	18.671095
937.000	1.000	18.671095
938.000	1.000	18.671095
939.000	1.000	18.671095
940.000	1.000	18.671095
941.000	1.000	18.671095
942.000	1.000	18.671095
943.000	1.000	18.671095
944.000	1.000	18.671095
945.000	1.000	18.671095
946.000	1.000	18.671095
947.000	1.000	18.671095
948.000	1.000	18.671095
949.000	1.000	18.671095
950.000	1.000	18.671095
951.000	1.000	18.671095
952.000	1.000	18.671095
953.000	1.000	18.671095
954.000	1.000	18.671095
955.000	1.000	18.671095
956.000	1.000	18.671095
957.000	1.000	18.671095
958.000	1.000	18.671095
959.000	1.000	18.671095
960.000	1.000	18.671095
961.000	1.000	18.671095
962.000	1.000	18.671095
963.000	1.000	18.671095
964.000	1.000	18.671095
965.000	1.000	18.671095
966.000	1.000	18.671095
967.000	1.000	18.671095
968.000	1.000	18.671095
969.000	1.000	18.671095
970.000	1.000	18.671095
971.000	1.000	18.671095
972.000	1.000	18.671095
973.000	1.000	18.671095
974.000	1.000	18.671095
975.000	1.000	18.671095
976.000	1.000	18.671095
977.000	1.000	18.671095
978.000	1.000	18.671095
979.000	1.000	18.671095
980.000	1.000	18.671095
981.000	1.000	18.671095
982.000	1.000	18.671095
983.000	1.000	18.671095
984.000	1.000	18.671095
985.000	1.000	18.671095
986.000	1.000	18.671095
987.000	1.000	18.671095
988.000	1.000	18.671095
989.000	1.000	18.671095
990.000	1.000	18.671095
991.000	1.000	18.671095
992.000	1.000	18.671095
993.000	1.000	18.671095
994.000	1.000	18.671095
995.000	1.000	18.671095
996.000	1.000	18.671095
997.000	1.000	18.671095
998.000	1.000	18.671095
999.000	1.000	18.671095
1000.000	1.000	18.671095
1001.000	1.000	18.671095
1002.000	1.000	18.671095
1003.000	1.000	18.671095
1004.000	1.000	18.671095
1005.000	1.000	18.671095
1006.000	1.000	18.671095
1007.000	1.000	18.671095
1008.000	1.000	18.671095
1009.000	1.000	18.671095
1010.000	1.000	18.671095
1011.000	1.000	18.671095
1012.000	1.000	18.671095
1013.000	1.000	18.671095
1014.000	1.000	18.671095
1015.000	1.000	18.671095
1016.000	1.000	18.671095
1017.000	1.000	18.671095
1018.000	1.000	18.671095
1019.000	1.000	18.671095
1020.000	1.000	18.671095
1021.000	1.000	18.671095
1022.000	1.000	18.671095
1023.000	1.000	18.671095
1024.000	1.000	18.671095
1025.000	1.000	18.671095
1026.000	1.000	18.671095
1027.000	1.000	18.671095
1028.000	1.000	18.671095
1029.000	1.000	18.671095
1030.000	1.000	18.671095
1031.000	1.000	18.671095
1032.000	1.000	18.671095
1033.000	1.000	18.671095
1034.000	1.000	18.671095
1035.000	1.000	18.671095
1036.000	1.000	18.671095
1037.000	1.000	18.671095
1038.000	1.000	18.671095
1039.000	1.000	18.671095
1040.000	1.000	18.671095
1041.000	1.000	18.671095
1042.000	1.000	18.671095
1043.000	1.000	18.671095
1044.000	1.000	18.671095
1045.000	1.000	18.671095
1046.000	1.000	18.671095
1047.000	1.000	18.671095
1048.000	1.000	18.671095
1049.000	1.000	18.671095
1050.000	1.000	18.671095
1051.000	1.000	18.671095
1052.000	1.000	18.671095
1053.000	1.000	18.671095
1054.000	1.000	18.671095
1055.000	1.000	18.671095
1056.000	1.000	18.671095
1057.000	1.000	18.671095
1058.000	1.000	18.671095
1059.000	1.000	18.671095
1060.000	1.000	18.671095
1061.000	1.000	18.671095
1062.000	1.000	18.671095
1063.000	1.000	18.671095
1064.000	1.000	18.671095
1065.000	1.000	18.671095
1066.000	1.000	18.671095
